wavelength,intensity
5.907999999999999545e+02,1.469601685537068931e+02
5.908333333333332575e+02,1.380238293645193437e+02
5.908666666666666742e+02,1.485070101763749619e+02
5.908999999999999773e+02,1.409550518536602226e+02
5.909333333333333940e+02,1.506648747081103750e+02
5.909666666666666970e+02,1.489839149821522142e+02
5.910000000000000000e+02,1.456285103310138425e+02
5.910333333333333030e+02,1.463612626249890809e+02
5.910666666666666060e+02,1.606378741223705049e+02
5.911000000000000227e+02,1.450028224555218799e+02
5.911333333333333258e+02,1.312196227220260596e+02
5.911666666666667425e+02,1.636868846641411892e+02
5.912000000000000455e+02,1.380267139616663030e+02
5.912333333333333485e+02,1.260939747669986843e+02
5.912666666666666515e+02,1.586948592078590536e+02
5.912999999999999545e+02,1.324731587847626599e+02
5.913333333333332575e+02,1.228160574558913680e+02
5.913666666666666742e+02,1.294297844052238702e+02
5.913999999999999773e+02,1.261330344389015750e+02
5.914333333333333940e+02,1.116884476780315083e+02
5.914666666666666970e+02,1.256038222363241346e+02
5.915000000000000000e+02,1.242749525237828720e+02
5.915333333333333030e+02,1.507070073250473854e+02
5.915666666666666060e+02,1.472458067017398662e+02
5.916000000000000227e+02,1.394308335266532310e+02
5.916333333333333258e+02,1.494189176417021656e+02
5.916666666666667425e+02,1.313230686688180811e+02
5.917000000000000455e+02,1.107988329360314168e+02
5.917333333333333485e+02,1.027940648818563005e+02
5.917666666666666515e+02,1.317407654672054491e+02
5.917999999999999545e+02,1.211496547489557827e+02
5.918333333333332575e+02,1.524623170094066609e+02
5.918666666666666742e+02,1.456392467892850107e+02
5.918999999999999773e+02,1.206175429490930924e+02
5.919333333333333940e+02,1.130649433827056356e+02
5.919666666666666970e+02,1.301388260932089906e+02
5.920000000000000000e+02,1.249650150444971359e+02
5.920333333333333030e+02,1.232465325759426378e+02
5.920666666666666060e+02,1.188412809933582253e+02
5.921000000000000227e+02,1.196025157125432798e+02
5.921333333333333258e+02,1.203998567410188087e+02
5.921666666666667425e+02,1.339386507186979429e+02
5.922000000000000455e+02,1.524919538815890405e+02
5.922333333333333485e+02,1.365462081818401998e+02
5.922666666666666515e+02,1.086854030585328985e+02
5.922999999999999545e+02,1.199299688683877889e+02
5.923333333333332575e+02,1.414343149516333824e+02
5.923666666666666742e+02,1.017093017680941074e+02
5.923999999999999773e+02,1.448470887500676838e+02
5.924333333333333940e+02,1.244980366700421115e+02
5.924666666666666970e+02,1.374041348098363926e+02
5.925000000000000000e+02,1.489665288715574150e+02
5.925333333333333030e+02,1.396235680693330039e+02
5.925666666666666060e+02,1.378888777255372702e+02
5.926000000000000227e+02,1.559643903762180628e+02
5.926333333333333258e+02,1.581699359888290246e+02
5.926666666666667425e+02,1.212344812928918572e+02
5.927000000000000455e+02,1.483206872569283519e+02
5.927333333333333485e+02,1.295577973121204423e+02
5.927666666666666515e+02,1.469948283099968194e+02
5.927999999999999545e+02,1.496326610847883103e+02
5.928333333333332575e+02,1.421405612246008161e+02
5.928666666666666742e+02,1.292085004863752715e+02
5.928999999999999773e+02,1.547800640787354780e+02
5.929333333333333940e+02,1.622267139701946519e+02
5.929666666666666970e+02,1.421442372648154446e+02
5.930000000000000000e+02,1.236753693527186044e+02
5.930333333333333030e+02,1.248827175756026691e+02
5.930666666666666060e+02,1.383122279351808288e+02
5.931000000000000227e+02,1.263808515769665348e+02
5.931333333333333258e+02,1.695577189800655731e+02
5.931666666666667425e+02,1.314760973098351826e+02
5.932000000000000455e+02,1.418076658750577224e+02
5.932333333333333485e+02,1.327979652196152358e+02
5.932666666666666515e+02,1.740075740965716591e+02
5.932999999999999545e+02,1.412073546977202909e+02
5.933333333333332575e+02,1.602905264111435599e+02
5.933666666666666742e+02,1.117113562635610009e+02
5.933999999999999773e+02,1.281996655040208282e+02
5.934333333333333940e+02,1.449540019025181437e+02
5.934666666666666970e+02,1.434168201755028917e+02
5.935000000000000000e+02,1.368811207876717333e+02
5.935333333333333030e+02,1.379269920470889303e+02
5.935666666666666060e+02,1.610732876807838636e+02
5.936000000000000227e+02,1.150735001183849846e+02
5.936333333333333258e+02,1.418161169438252500e+02
5.936666666666667425e+02,1.533320514264576104e+02
5.937000000000000455e+02,1.343316505712219850e+02
5.937333333333333485e+02,1.274122297325892816e+02
5.937666666666666515e+02,1.513885076970869079e+02
5.937999999999999545e+02,1.600232687810293157e+02
5.938333333333332575e+02,1.117051749235216107e+02
5.938666666666666742e+02,1.265861801492327743e+02
5.938999999999999773e+02,1.369675507420935787e+02
5.939333333333333940e+02,1.261659894620017894e+02
5.939666666666666970e+02,1.336890115074214975e+02
5.940000000000000000e+02,1.531567927027545579e+02
5.940333333333333030e+02,1.355373859832498340e+02
5.940666666666666060e+02,1.352051825067582627e+02
5.941000000000000227e+02,1.477105863730770636e+02
5.941333333333333258e+02,1.379836346888388050e+02
5.941666666666667425e+02,1.276652043064763120e+02
5.942000000000000455e+02,1.370536682170822473e+02
5.942333333333333485e+02,1.278227831953306577e+02
5.942666666666666515e+02,1.248869625093297344e+02
5.942999999999999545e+02,1.447260963257105288e+02
5.943333333333332575e+02,1.317330534625484972e+02
5.943666666666666742e+02,1.259701343717066777e+02
5.943999999999999773e+02,1.432844729882658044e+02
5.944333333333333940e+02,1.583612707565811775e+02
5.944666666666666970e+02,1.223518795957449470e+02
5.945000000000000000e+02,1.510478623523317196e+02
5.945333333333333030e+02,1.350212190616690009e+02
5.945666666666666060e+02,1.417704959686320478e+02
5.946000000000000227e+02,1.374176619256830350e+02
5.946333333333333258e+02,1.396401125563898518e+02
5.946666666666667425e+02,1.410743689918592167e+02
5.947000000000000455e+02,1.486847155178871844e+02
5.947333333333333485e+02,1.394262743068583461e+02
5.947666666666666515e+02,1.389599854549512372e+02
5.947999999999999545e+02,1.394169577840989405e+02
5.948333333333332575e+02,1.187253728440471434e+02
5.948666666666666742e+02,1.301289202822800348e+02
5.948999999999999773e+02,1.491488838043011640e+02
5.949333333333333940e+02,1.185675580057575758e+02
5.949666666666666970e+02,1.310398870370621012e+02
5.950000000000000000e+02,1.345733093636507363e+02
5.950333333333333030e+02,1.230878856074128151e+02
5.950666666666666060e+02,1.253721035568775051e+02
5.951000000000000227e+02,1.396013644335975812e+02
5.951333333333333258e+02,1.529767289973283084e+02
5.951666666666667425e+02,1.259044147917479961e+02
5.952000000000000455e+02,1.392288564499387462e+02
5.952333333333333485e+02,1.306171466158231738e+02
5.952666666666666515e+02,1.265757789809285043e+02
5.952999999999999545e+02,1.438490763236144971e+02
5.953333333333332575e+02,1.468359083433020373e+02
5.953666666666666742e+02,1.397163310087363755e+02
5.953999999999999773e+02,1.556582702060385373e+02
5.954333333333333940e+02,1.488707428297749402e+02
5.954666666666666970e+02,1.369391587496313036e+02
5.955000000000000000e+02,1.508416105242580159e+02
5.955333333333333030e+02,1.191399361719740995e+02
5.955666666666666060e+02,1.406101107221538484e+02
5.956000000000000227e+02,1.497000646771918468e+02
5.956333333333333258e+02,1.587479013751078867e+02
5.956666666666667425e+02,1.171775000499486481e+02
5.957000000000000455e+02,1.627903262439586172e+02
5.957333333333333485e+02,1.421810701306906140e+02
5.957666666666666515e+02,1.439582557607646436e+02
5.957999999999999545e+02,1.197534429002551803e+02
5.958333333333332575e+02,1.331376189385946986e+02
5.958666666666666742e+02,1.316783270692846770e+02
5.958999999999999773e+02,1.285341501683950867e+02
5.959333333333333940e+02,1.064552271614928003e+02
5.959666666666666970e+02,1.402221775183445232e+02
5.960000000000000000e+02,1.458390979217556378e+02
5.960333333333333030e+02,1.484835765210243608e+02
5.960666666666666060e+02,1.286233914983228317e+02
5.961000000000000227e+02,1.440335433937177925e+02
5.961333333333333258e+02,1.446901982547856846e+02
5.961666666666667425e+02,1.379635619268448465e+02
5.962000000000000455e+02,1.510873073479540096e+02
5.962333333333333485e+02,1.543515935241023271e+02
5.962666666666666515e+02,1.491962685592254445e+02
5.962999999999999545e+02,1.230015396522164508e+02
5.963333333333332575e+02,1.370590650305779832e+02
5.963666666666666742e+02,1.298583552386684801e+02
5.963999999999999773e+02,1.565245210912316338e+02
5.964333333333333940e+02,1.351070955647258245e+02
5.964666666666666970e+02,1.278393518742943229e+02
5.965000000000000000e+02,1.713471957198863436e+02
5.965333333333333030e+02,1.445995674802483393e+02
5.965666666666666060e+02,1.515189734488445197e+02
5.966000000000000227e+02,1.102394533488564008e+02
5.966333333333333258e+02,1.366367633590290041e+02
5.966666666666667425e+02,1.285089269181427198e+02
5.967000000000000455e+02,1.212854967860423159e+02
5.967333333333333485e+02,1.750825403108527496e+02
5.967666666666666515e+02,1.312438669093098724e+02
5.967999999999999545e+02,1.501549430672331766e+02
5.968333333333332575e+02,1.098498001695575397e+02
5.968666666666666742e+02,1.420222128155384667e+02
5.968999999999999773e+02,1.350125713275629380e+02
5.969333333333333940e+02,1.510788705601620450e+02
5.969666666666666970e+02,1.222871990081040536e+02
5.970000000000000000e+02,1.447588068023461290e+02
5.970333333333333030e+02,1.250353697326580971e+02
5.970666666666666060e+02,1.443624134493478834e+02
5.971000000000000227e+02,1.342501288873561407e+02
5.971333333333333258e+02,1.414707047355212239e+02
5.971666666666667425e+02,9.852703671717380018e+01
5.972000000000000455e+02,1.327412498140646449e+02
5.972333333333333485e+02,1.409666640910954811e+02
5.972666666666666515e+02,1.387304318890247998e+02
5.972999999999999545e+02,1.430299494131413667e+02
5.973333333333332575e+02,1.226932824893153082e+02
5.973666666666666742e+02,1.405703415565666319e+02
5.973999999999999773e+02,1.359822535381293847e+02
5.974333333333333940e+02,1.161114778487969943e+02
5.974666666666666970e+02,1.265035106557422893e+02
5.975000000000000000e+02,1.543833324729728531e+02
5.975333333333333030e+02,1.237316558600784333e+02
5.975666666666666060e+02,1.435123017207912710e+02
5.976000000000000227e+02,1.271182500902295800e+02
5.976333333333333258e+02,1.397909734357814955e+02
5.976666666666667425e+02,1.397559439762531213e+02
5.977000000000000455e+02,1.504677859490246590e+02
5.977333333333333485e+02,1.564221906547934395e+02
5.977666666666666515e+02,1.656620452947497881e+02
5.977999999999999545e+02,1.695492151376724337e+02
5.978333333333332575e+02,1.490049508943733088e+02
5.978666666666666742e+02,1.154478969283467507e+02
5.978999999999999773e+02,1.434511462824941646e+02
5.979333333333333940e+02,1.185228719748255486e+02
5.979666666666666970e+02,1.190282082360982940e+02
5.980000000000000000e+02,1.587468942422450198e+02
5.980333333333333030e+02,1.515555442625532692e+02
5.980666666666666060e+02,1.163833435939348533e+02
5.981000000000000227e+02,1.278618001398735515e+02
5.981333333333333258e+02,1.465523567863438359e+02
5.981666666666667425e+02,1.457613274384692374e+02
5.982000000000000455e+02,1.142822411229081752e+02
5.982333333333333485e+02,1.617085682558697783e+02
5.982666666666666515e+02,1.454081550818998210e+02
5.982999999999999545e+02,1.353167224192357310e+02
5.983333333333332575e+02,1.363070692921132263e+02
5.983666666666666742e+02,1.436052745629926335e+02
5.983999999999999773e+02,1.165394393837113967e+02
5.984333333333333940e+02,1.306588024281061848e+02
5.984666666666666970e+02,1.630765462372678201e+02
5.985000000000000000e+02,1.472095224738877164e+02
5.985333333333333030e+02,1.591835484412342225e+02
5.985666666666666060e+02,1.303036626010577379e+02
5.986000000000000227e+02,1.407671621124416959e+02
5.986333333333333258e+02,1.542731274783238291e+02
5.986666666666667425e+02,1.468496105984737028e+02
5.987000000000000455e+02,1.255220361181638395e+02
5.987333333333333485e+02,1.550725867353262402e+02
5.987666666666666515e+02,1.106463590514003101e+02
5.987999999999999545e+02,1.226774073592518448e+02
5.988333333333332575e+02,1.425911839914551820e+02
5.988666666666666742e+02,1.356688093192181270e+02
5.988999999999999773e+02,1.187970367074024125e+02
5.989333333333333940e+02,1.311571141292818368e+02
5.989666666666666970e+02,1.202677058765345066e+02
5.990000000000000000e+02,1.108838791830816461e+02
5.990333333333333030e+02,1.443517729013800306e+02
5.990666666666666060e+02,1.426723875239460426e+02
5.991000000000000227e+02,1.270742469790644265e+02
5.991333333333333258e+02,1.176206439394710799e+02
5.991666666666667425e+02,1.563613302178638094e+02
5.992000000000000455e+02,1.404936285666516937e+02
5.992333333333333485e+02,1.348281989440914117e+02
5.992666666666666515e+02,1.299421741356463258e+02
5.992999999999999545e+02,9.942440619021614623e+01
5.993333333333332575e+02,1.138186957497579783e+02
5.993666666666666742e+02,1.401527543661134416e+02
5.993999999999999773e+02,1.146088185244937279e+02
5.994333333333333940e+02,1.138193549827066278e+02
5.994666666666666970e+02,1.526565670437155688e+02
5.995000000000000000e+02,1.395727200064038129e+02
5.995333333333333030e+02,1.577785610087827592e+02
5.995666666666666060e+02,1.351158823710404988e+02
5.996000000000000227e+02,1.442002832349964478e+02
5.996333333333333258e+02,1.413022151822972887e+02
5.996666666666667425e+02,1.054579264903711930e+02
5.997000000000000455e+02,1.375436546461600358e+02
5.997333333333333485e+02,1.343576477462547416e+02
5.997666666666666515e+02,1.314906493126947566e+02
5.997999999999999545e+02,1.238634699463779896e+02
5.998333333333332575e+02,1.327635749462351953e+02
5.998666666666666742e+02,1.450443740850046765e+02
5.998999999999999773e+02,1.252007346024366825e+02
5.999333333333333940e+02,1.544911201451718625e+02
5.999666666666666970e+02,1.452523576623764257e+02
6.000000000000000000e+02,1.382754795868941073e+02
6.000333333333333030e+02,1.333574410841710289e+02
6.000666666666666060e+02,1.300119982115827781e+02
6.000999999999999091e+02,1.065101379491576665e+02
6.001333333333333258e+02,1.056343026984118154e+02
6.001666666666667425e+02,1.318733906710812107e+02
6.002000000000000455e+02,1.369322240140129736e+02
6.002333333333333485e+02,1.445143245002993524e+02
6.002666666666666515e+02,1.449859192970605761e+02
6.002999999999999545e+02,1.145858560154285328e+02
6.003333333333332575e+02,1.433489164261865767e+02
6.003666666666666742e+02,1.280730620745244721e+02
6.003999999999999773e+02,1.113038285912751917e+02
6.004333333333333940e+02,1.484814295578053134e+02
6.004666666666666970e+02,1.251364252023219166e+02
6.005000000000000000e+02,1.347204479617359425e+02
6.005333333333333030e+02,1.191465041872712760e+02
6.005666666666666060e+02,1.273542333000846014e+02
6.005999999999999091e+02,1.308596965728968655e+02
6.006333333333333258e+02,1.089268916736185417e+02
6.006666666666667425e+02,1.355489060426850472e+02
6.007000000000000455e+02,1.422225922470621526e+02
6.007333333333333485e+02,1.349025873962935691e+02
6.007666666666666515e+02,1.181777685125359483e+02
6.007999999999999545e+02,1.344518763862782578e+02
6.008333333333332575e+02,1.510750739506191849e+02
6.008666666666666742e+02,1.269205884480702338e+02
6.008999999999999773e+02,1.176428123082012434e+02
6.009333333333333940e+02,1.282478769072635600e+02
6.009666666666666970e+02,1.210035965974990120e+02
6.010000000000000000e+02,1.606745262112956141e+02
6.010333333333333030e+02,1.358536479448199827e+02
6.010666666666666060e+02,1.462649124990433052e+02
6.010999999999999091e+02,1.284831949139972664e+02
6.011333333333333258e+02,1.542604716991496616e+02
6.011666666666667425e+02,1.484407777267866777e+02
6.012000000000000455e+02,1.322649321708506136e+02
6.012333333333333485e+02,1.403399054577993184e+02
6.012666666666666515e+02,1.404097021862366432e+02
6.012999999999999545e+02,1.316117150589914502e+02
6.013333333333332575e+02,1.354375436998533360e+02
6.013666666666666742e+02,1.119002719103746699e+02
6.013999999999999773e+02,1.041623760346872274e+02
6.014333333333333940e+02,1.413590027125856921e+02
6.014666666666666970e+02,1.356881310635719728e+02
6.015000000000000000e+02,1.519356920103251696e+02
6.015333333333333030e+02,1.345348602192454734e+02
6.015666666666666060e+02,1.580103714064254916e+02
6.015999999999999091e+02,1.366565877892478795e+02
6.016333333333333258e+02,1.273983917957504275e+02
6.016666666666667425e+02,1.446451352010386415e+02
6.017000000000000455e+02,1.263683285128665545e+02
6.017333333333333485e+02,1.306727895784283646e+02
6.017666666666666515e+02,1.342363035212388525e+02
6.017999999999999545e+02,1.609317328044568285e+02
6.018333333333332575e+02,1.503051526929042438e+02
6.018666666666666742e+02,1.477780105356656861e+02
6.018999999999999773e+02,1.417811603443672368e+02
6.019333333333333940e+02,1.671838273834750055e+02
6.019666666666666970e+02,1.191248631382356109e+02
6.020000000000000000e+02,1.364315251537662164e+02
6.020333333333333030e+02,1.559408545684261185e+02
6.020666666666666060e+02,1.272829855477346683e+02
6.020999999999999091e+02,1.474933790908035292e+02
6.021333333333333258e+02,1.467768978444876780e+02
6.021666666666667425e+02,1.150251516584050364e+02
6.022000000000000455e+02,1.412505688133438468e+02
6.022333333333333485e+02,1.104576136428630946e+02
6.022666666666666515e+02,1.264756932055667562e+02
6.022999999999999545e+02,1.362696209175085187e+02
6.023333333333332575e+02,1.494206251265956951e+02
6.023666666666666742e+02,1.440187098679007249e+02
6.023999999999999773e+02,1.393191869451456455e+02
6.024333333333333940e+02,1.205223431484667884e+02
6.024666666666666970e+02,1.404101322331168546e+02
6.025000000000000000e+02,1.165446517146562826e+02
6.025333333333333030e+02,1.571615567044514989e+02
6.025666666666666060e+02,9.960353025378715586e+01
6.025999999999999091e+02,1.137058346204380967e+02
6.026333333333333258e+02,1.419643778512682672e+02
6.026666666666667425e+02,1.356133278401179609e+02
6.027000000000000455e+02,1.580123821009748610e+02
6.027333333333333485e+02,1.256267592564963564e+02
6.027666666666666515e+02,1.233705301615800636e+02
6.027999999999999545e+02,1.570755884839974215e+02
6.028333333333332575e+02,1.372395345144161070e+02
6.028666666666666742e+02,1.106868804724112607e+02
6.028999999999999773e+02,1.295827267740031914e+02
6.029333333333333940e+02,1.193693369123656254e+02
6.029666666666666970e+02,1.152341757989882041e+02
6.030000000000000000e+02,1.214813964146366061e+02
6.030333333333333030e+02,1.410049540476616130e+02
6.030666666666666060e+02,1.654510820502933086e+02
6.030999999999999091e+02,1.585907201048893853e+02
6.031333333333333258e+02,1.271602247963110557e+02
6.031666666666667425e+02,1.279484709771443249e+02
6.032000000000000455e+02,1.542487050039497092e+02
6.032333333333333485e+02,1.242895962735065751e+02
6.032666666666666515e+02,1.471576719025447630e+02
6.032999999999999545e+02,1.385756667683914998e+02
6.033333333333332575e+02,1.336071935932471888e+02
6.033666666666666742e+02,1.238738093905023021e+02
6.033999999999999773e+02,1.119487402814670816e+02
6.034333333333333940e+02,1.092842685196886805e+02
6.034666666666666970e+02,1.603642146618640254e+02
6.035000000000000000e+02,1.305976788837339768e+02
6.035333333333333030e+02,1.171715302531591476e+02
6.035666666666666060e+02,1.437277927255045142e+02
6.035999999999999091e+02,1.286743093577553054e+02
6.036333333333333258e+02,1.367170128101979856e+02
6.036666666666667425e+02,1.376900261419683886e+02
6.037000000000000455e+02,1.497020831995558012e+02
6.037333333333333485e+02,1.292727006704994039e+02
6.037666666666666515e+02,1.087601664134900261e+02
6.037999999999999545e+02,1.364572162096415298e+02
6.038333333333332575e+02,1.410577252983748053e+02
6.038666666666666742e+02,1.307774476108559440e+02
6.038999999999999773e+02,1.328537917065678471e+02
6.039333333333333940e+02,1.333564058402004378e+02
6.039666666666666970e+02,1.390380923890292024e+02
6.040000000000000000e+02,1.577074174967427496e+02
6.040333333333333030e+02,1.349281099442699769e+02
6.040666666666666060e+02,1.514386788076931225e+02
6.040999999999999091e+02,1.252981956704247040e+02
6.041333333333333258e+02,1.246563308034960755e+02
6.041666666666667425e+02,1.386202234187519196e+02
6.042000000000000455e+02,1.469476870236503316e+02
6.042333333333333485e+02,1.018641554589043494e+02
6.042666666666666515e+02,1.814538090127240366e+02
6.042999999999999545e+02,1.287522842446607854e+02
6.043333333333332575e+02,1.284645143293531078e+02
6.043666666666666742e+02,1.421141819592898798e+02
6.043999999999999773e+02,1.125132201574510873e+02
6.044333333333333940e+02,1.556647931485261154e+02
6.044666666666666970e+02,1.402281195238985276e+02
6.045000000000000000e+02,1.334284750541921483e+02
6.045333333333333030e+02,1.624098403076261832e+02
6.045666666666666060e+02,1.338508758344064518e+02
6.045999999999999091e+02,1.457553822790958975e+02
6.046333333333333258e+02,1.068110345530236174e+02
6.046666666666667425e+02,1.431019948796235894e+02
6.047000000000000455e+02,1.350224292494028759e+02
6.047333333333333485e+02,1.368060412694531749e+02
6.047666666666666515e+02,1.422657995891589735e+02
6.047999999999999545e+02,1.279941400935283724e+02
6.048333333333332575e+02,1.400796176405066831e+02
6.048666666666666742e+02,1.406880134742907842e+02
6.048999999999999773e+02,1.351531834517026311e+02
6.049333333333333940e+02,1.421030948183297653e+02
6.049666666666666970e+02,1.405842706163639093e+02
6.050000000000000000e+02,1.421104553308560128e+02
6.050333333333333030e+02,1.345397567111803028e+02
6.050666666666666060e+02,1.170535653329898480e+02
6.050999999999999091e+02,1.409233348076539585e+02
6.051333333333333258e+02,1.252720832298550562e+02
6.051666666666667425e+02,1.233928076543917882e+02
6.052000000000000455e+02,1.328649917246127927e+02
6.052333333333333485e+02,1.356578072366118022e+02
6.052666666666666515e+02,1.244258919631071763e+02
6.052999999999999545e+02,1.347816966238120528e+02
6.053333333333332575e+02,1.133096535786463761e+02
6.053666666666666742e+02,1.322917745291742335e+02
6.053999999999999773e+02,1.478392079234050698e+02
6.054333333333333940e+02,1.431845314695352442e+02
6.054666666666666970e+02,1.369980217217041911e+02
6.055000000000000000e+02,1.575682754358471129e+02
6.055333333333333030e+02,1.305155571271482131e+02
6.055666666666666060e+02,1.537054568169886295e+02
6.055999999999999091e+02,1.239252747208357022e+02
6.056333333333333258e+02,1.346554335445637491e+02
6.056666666666667425e+02,1.435087168072849124e+02
6.057000000000000455e+02,1.165980342980624584e+02
6.057333333333333485e+02,1.274133396107804543e+02
6.057666666666666515e+02,1.305061850164238706e+02
6.057999999999999545e+02,1.536940238661418334e+02
6.058333333333332575e+02,1.495071699880880374e+02
6.058666666666666742e+02,1.435331087036977635e+02
6.058999999999999773e+02,1.245932844250618388e+02
6.059333333333333940e+02,1.431638552546176015e+02
6.059666666666666970e+02,1.336725135268217741e+02
6.060000000000000000e+02,9.890835754160019633e+01
6.060333333333333030e+02,1.282471582461490698e+02
6.060666666666666060e+02,1.203154920140345894e+02
6.060999999999999091e+02,1.161481231794321047e+02
6.061333333333333258e+02,1.172079581152285641e+02
6.061666666666667425e+02,1.302169718247722301e+02
6.062000000000000455e+02,1.318038752942395604e+02
6.062333333333333485e+02,1.296403420937881492e+02
6.062666666666666515e+02,1.463057088412908797e+02
6.062999999999999545e+02,1.158425293269624206e+02
6.063333333333332575e+02,1.312045565925955657e+02
6.063666666666666742e+02,1.170694598737552496e+02
6.063999999999999773e+02,1.426729577235796000e+02
6.064333333333333940e+02,1.374745739553120245e+02
6.064666666666666970e+02,1.345305842024810659e+02
6.065000000000000000e+02,1.318323749211062932e+02
6.065333333333333030e+02,1.432705549377539853e+02
6.065666666666666060e+02,1.540277091145533177e+02
6.065999999999999091e+02,1.296675763327377524e+02
6.066333333333333258e+02,1.633947494028666654e+02
6.066666666666667425e+02,1.351822793833154606e+02
6.067000000000000455e+02,1.117051983603257241e+02
6.067333333333333485e+02,1.286628637490693734e+02
6.067666666666666515e+02,1.309193925467771749e+02
6.067999999999999545e+02,1.164054243018537278e+02
6.068333333333332575e+02,1.271166205040251498e+02
6.068666666666666742e+02,1.200511438818842436e+02
6.068999999999999773e+02,1.552122537836110610e+02
6.069333333333333940e+02,1.649672835750368165e+02
6.069666666666666970e+02,1.455731860674481482e+02
6.070000000000000000e+02,1.200218287868606524e+02
6.070333333333333030e+02,1.379150690267896664e+02
6.070666666666666060e+02,1.419594891598188724e+02
6.070999999999999091e+02,1.231393923747302779e+02
6.071333333333333258e+02,1.068193322661568629e+02
6.071666666666667425e+02,1.347510175276119071e+02
6.072000000000000455e+02,1.330486271171040755e+02
6.072333333333333485e+02,1.337504828916113979e+02
6.072666666666666515e+02,1.329236524008279332e+02
6.072999999999999545e+02,1.465601024129028360e+02
6.073333333333332575e+02,1.298105545860414622e+02
6.073666666666666742e+02,1.233393460262846020e+02
6.073999999999999773e+02,1.043818978005916875e+02
6.074333333333333940e+02,1.341117752303635484e+02
6.074666666666666970e+02,1.653314142662828488e+02
6.075000000000000000e+02,1.259129265284498729e+02
6.075333333333333030e+02,1.177858362038196276e+02
6.075666666666666060e+02,1.347452000583477343e+02
6.075999999999999091e+02,1.390011185636567745e+02
6.076333333333333258e+02,1.320539997864493387e+02
6.076666666666667425e+02,1.346679066439918699e+02
6.077000000000000455e+02,1.135994411884215936e+02
6.077333333333333485e+02,1.435112374390336925e+02
6.077666666666666515e+02,1.249103873027513600e+02
6.077999999999999545e+02,1.309534676003645473e+02
6.078333333333332575e+02,1.452725330117886529e+02
6.078666666666666742e+02,1.118153213233583045e+02
6.078999999999999773e+02,1.362730649392669307e+02
6.079333333333333940e+02,1.483823695561327156e+02
6.079666666666666970e+02,1.160846144241908462e+02
6.080000000000000000e+02,1.415164668542630011e+02
6.080333333333333030e+02,1.328427799281735133e+02
6.080666666666666060e+02,1.447671507142817404e+02
6.080999999999999091e+02,1.265882503830809895e+02
6.081333333333333258e+02,1.166508506504607539e+02
6.081666666666667425e+02,1.498752467811763154e+02
6.082000000000000455e+02,1.527615119087446658e+02
6.082333333333333485e+02,1.432487494713119247e+02
6.082666666666666515e+02,1.090447456544663112e+02
6.082999999999999545e+02,1.181619816912728709e+02
6.083333333333332575e+02,1.332554321615620552e+02
6.083666666666666742e+02,1.272341204735032818e+02
6.083999999999999773e+02,1.128190852291773609e+02
6.084333333333333940e+02,1.401110357023129040e+02
6.084666666666666970e+02,1.002145165120578270e+02
6.085000000000000000e+02,1.275721514277253021e+02
6.085333333333333030e+02,1.372697737942878859e+02
6.085666666666666060e+02,1.596009178195384379e+02
6.085999999999999091e+02,1.486159000038171314e+02
6.086333333333333258e+02,1.376927158329317820e+02
6.086666666666667425e+02,1.238320500491574876e+02
6.087000000000000455e+02,1.428562048320603424e+02
6.087333333333333485e+02,1.303890074603614266e+02
6.087666666666666515e+02,1.223689613809848709e+02
6.087999999999999545e+02,1.555941863595177779e+02
6.088333333333332575e+02,1.114252541316304246e+02
6.088666666666666742e+02,1.345530142243063949e+02
6.088999999999999773e+02,1.313365897458352549e+02
6.089333333333333940e+02,1.552483725490741620e+02
6.089666666666666970e+02,1.284609932441914282e+02
6.090000000000000000e+02,1.205164828096985019e+02
6.090333333333333030e+02,1.333107710264888794e+02
6.090666666666666060e+02,1.254730946763198176e+02
6.090999999999999091e+02,1.499922930568246500e+02
6.091333333333333258e+02,1.255865585647051432e+02
6.091666666666667425e+02,1.544930260745119881e+02
6.092000000000000455e+02,1.403237104225868848e+02
6.092333333333333485e+02,1.272925142570740036e+02
6.092666666666666515e+02,1.368005008840271159e+02
6.092999999999999545e+02,1.439078317689337609e+02
6.093333333333332575e+02,1.399229563013688846e+02
6.093666666666666742e+02,1.497261678538657463e+02
6.093999999999999773e+02,1.239491913130808882e+02
6.094333333333333940e+02,1.490313127503106330e+02
6.094666666666666970e+02,1.255207558232229275e+02
6.095000000000000000e+02,1.367167234053036111e+02
6.095333333333333030e+02,1.242347834937762201e+02
6.095666666666666060e+02,1.179406191231513361e+02
6.095999999999999091e+02,1.554134600768480823e+02
6.096333333333333258e+02,1.677626825583030552e+02
6.096666666666667425e+02,1.481053647357342129e+02
6.097000000000000455e+02,1.485146920100161765e+02
6.097333333333333485e+02,1.372599620771399032e+02
6.097666666666666515e+02,1.504477442781959269e+02
6.097999999999999545e+02,1.480294747274222118e+02
6.098333333333332575e+02,1.645329959560611144e+02
6.098666666666666742e+02,1.295056918763569911e+02
6.098999999999999773e+02,1.674529984872713726e+02
6.099333333333333940e+02,1.434090866449859618e+02
6.099666666666666970e+02,1.654800500624363337e+02
6.100000000000000000e+02,1.278698275591319486e+02
6.100333333333333030e+02,1.663373442241813223e+02
6.100666666666666060e+02,1.842347580685021740e+02
6.100999999999999091e+02,1.560545239715179378e+02
6.101333333333333258e+02,1.807637824236829545e+02
6.101666666666667425e+02,1.463771646379476010e+02
